ticker,cluster_date,n_insiders,total_value,window_start,window_end
SOWG,2021-07-07,4,880621.25,2021-07-07,2021-07-07
MCAFU,2021-07-07,2,4200000.0,2021-07-07,2021-07-07
ENLC,2021-07-07,14,2404996.72,2021-07-07,2021-07-07
LCAP,2021-07-07,2,6300000.0,2021-07-07,2021-07-07
DNUT,2021-07-08,8,664358835.78,2021-07-08,2021-07-08
ABOS,2021-07-08,13,199444000.0,2021-07-08,2021-07-08
TPGY,2021-07-09,3,9866058.15,2021-07-09,2021-07-09
CERE,2021-07-09,4,15275357.04,2021-06-22,2021-07-09
CMCT,2021-07-09,4,8933800.0,2021-07-09,2021-07-09
TIPWX,2021-07-12,2,424999.82,2021-07-12,2021-07-12
KOR,2021-07-13,2,27248649.94,2021-07-13,2021-07-13
GCMG,2021-07-13,5,29323354.15,2021-07-13,2021-07-13
BHR,2021-07-13,3,403740.0,2021-07-13,2021-07-13
NECB,2021-07-14,3,360000.0,2021-07-14,2021-07-14
PYX,2021-07-15,3,417067.5,2021-07-15,2021-07-15
PROS,2021-07-15,5,800000.0,2021-07-15,2021-07-15
UP,2021-07-15,2,750000.0,2021-07-15,2021-07-15
REI,2021-07-16,2,5587800.0,2021-07-16,2021-07-16
HIBB,2021-07-16,3,474218.0,2021-06-28,2021-07-16
ASPU,2021-07-16,2,344700.0,2021-07-15,2021-07-16
ANIX,2021-07-16,3,244133.4,2021-07-15,2021-07-16
IMRA,2021-07-16,4,39999984.0,2021-07-16,2021-07-16
DRTT,2021-07-16,10,38313880.95,2021-07-16,2021-07-16
PECO,2021-07-19,2,1596000.0,2021-07-19,2021-07-19
NRGX,2021-07-20,2,6354350.0,2021-06-24,2021-07-20
IMGO,2021-07-20,14,38200000.0,2021-07-19,2021-07-20
ERAS,2021-07-20,2,195200.0,2021-07-20,2021-07-20
RPID,2021-07-20,6,18000000.0,2021-07-20,2021-07-20
MCG,2021-07-21,2,1946000.0,2021-07-21,2021-07-21
AFIB,2021-07-21,10,149999920.0,2021-07-21,2021-07-21
SGHT,2021-07-21,2,33600000.0,2021-07-21,2021-07-21
MTEM,2021-07-21,2,3444297.44,2021-07-21,2021-07-21
TCRX,2021-07-22,7,130249995.0,2021-07-22,2021-07-22
PACE,2021-07-22,3,5739630.0,2021-07-22,2021-07-22
CLOE,2021-07-22,2,11437180.0,2021-07-22,2021-07-22
HCWB,2021-07-23,5,6570000.0,2021-07-23,2021-07-23
PYCR,2021-07-23,6,2116000.0,2021-07-23,2021-07-23
INST,2021-07-23,5,1162980.0,2021-07-23,2021-07-23
OBTX,2021-07-23,2,7329500.0,2021-07-19,2021-07-23
JAKK,2021-07-26,2,12044700.0,2021-07-26,2021-07-26
SSB,2021-07-26,3,246100.0,2021-07-26,2021-07-26
BASE,2021-07-26,7,23499888.0,2021-07-26,2021-07-26
KLTR,2021-07-27,8,16000000.0,2021-07-27,2021-07-27
CTKB,2021-07-27,2,136000.0,2021-07-27,2021-07-27
ABSI,2021-07-28,11,210544000.0,2021-07-28,2021-07-28
RYAN,2021-07-28,8,9026450.0,2021-07-26,2021-07-28
VOXX,2021-07-28,2,204800.0,2021-07-28,2021-07-28
BLFY,2021-07-28,2,167587.35,2021-07-21,2021-07-28
AFI,2021-07-28,5,2198058.4,2021-07-28,2021-07-28
MINM,2021-07-29,2,550000.0,2021-07-29,2021-07-29
PHGE,2021-07-30,3,200000.0,2021-07-30,2021-07-30
BECN,2021-07-30,2,12000699.36,2021-07-30,2021-07-30
NCBS,2021-07-30,2,738940.3,2021-07-30,2021-07-30
IEA,2021-08-02,11,385389719.0,2021-08-02,2021-08-02
RLYB,2021-08-02,7,73346000.0,2021-08-02,2021-08-02
WHLM,2021-08-02,5,11875000.0,2021-08-02,2021-08-02
IMAQ,2021-08-02,2,14288000.0,2021-08-02,2021-08-02
CADL,2021-08-02,5,1771960.0,2021-07-29,2021-08-02
ICVX,2021-08-02,5,11060790.0,2021-08-02,2021-08-02
SNPO,2021-08-03,3,423000.0,2021-08-03,2021-08-03
INAB,2021-08-03,2,2000000.0,2021-08-03,2021-08-03
FFIN,2021-08-03,2,195390.0,2021-07-29,2021-08-03
DALS,2021-08-03,15,206500000.0,2021-08-03,2021-08-03
CHDN,2021-08-03,2,284280.0,2021-08-03,2021-08-03
EQT,2021-08-03,2,764214.66,2021-08-03,2021-08-03
OMGA,2021-08-03,10,145671894.0,2021-08-03,2021-08-03
RANI,2021-08-03,2,142175340.0,2021-08-03,2021-08-03
PHX,2021-08-03,2,300000.0,2021-08-03,2021-08-03
MXCT,2021-08-03,4,93600000.0,2021-08-03,2021-08-03
PFBX,2021-08-04,2,437792.0,2021-07-30,2021-08-04
COOK,2021-08-04,4,3586500.0,2021-08-04,2021-08-04
BYRN,2021-08-04,3,375018.0,2021-08-04,2021-08-04
TNYA,2021-08-04,5,63750000.0,2021-08-04,2021-08-04
IMRX,2021-08-04,5,9470130.0,2021-08-04,2021-08-04
ASTI,2021-08-04,3,2.000000032e+16,2021-08-04,2021-08-04
HMST,2021-08-05,3,766099.82,2021-08-05,2021-08-05
PRG,2021-08-05,2,429050.0,2021-08-04,2021-08-05
NICK,2021-08-05,3,1762372.71,2021-08-05,2021-08-05
RXST,2021-08-05,7,15450386.3,2021-08-05,2021-08-05
APTO,2021-08-05,3,454732.05,2021-08-05,2021-08-05
RNA,2021-08-06,2,28800000.0,2021-08-06,2021-08-06
BHG,2021-08-06,2,1435700.0,2021-08-06,2021-08-06
CERC,2021-08-06,3,1227000.0,2021-08-06,2021-08-06
KLR,2021-08-06,2,127360.0,2021-08-06,2021-08-06
OBT,2021-08-09,4,1122250.0,2021-08-09,2021-08-09
ARNC,2021-08-09,2,595190.0,2021-08-09,2021-08-09
EWCZ,2021-08-09,3,646000.0,2021-08-09,2021-08-09
GEL,2021-08-09,2,325660.0,2021-08-09,2021-08-09
BRBR,2021-08-09,2,349910.25,2021-08-09,2021-08-09
GPN,2021-08-09,2,600973.02,2021-08-09,2021-08-09
LPX,2021-08-09,2,768860.66,2021-08-06,2021-08-09
TLND,2021-08-10,5,1694276760.0,2021-08-10,2021-08-10
REYN,2021-08-10,2,178416.0,2021-08-09,2021-08-10
MCHX,2021-08-10,3,458961.0,2021-08-10,2021-08-10
DRNA,2021-08-10,2,181480.0,2021-08-10,2021-08-10
HFC,2021-08-10,2,364025.0,2021-08-10,2021-08-10
CNR,2021-08-10,2,1153750.0,2021-08-06,2021-08-10
LL,2021-08-10,2,149905.05,2021-08-09,2021-08-10
CNDT,2021-08-11,2,168899.6,2021-08-11,2021-08-11
OSPN,2021-08-11,4,440418.0,2021-08-11,2021-08-11
CSU,2021-08-11,3,4429332.63,2021-08-11,2021-08-11
FEYE,2021-08-11,2,618120.0,2021-08-11,2021-08-11
DNB,2021-08-11,3,2255589.74,2021-08-09,2021-08-11
WEBR,2021-08-11,6,84000000.0,2021-08-11,2021-08-11
OSBC,2021-08-11,2,198153.0,2021-08-11,2021-08-11
ROCGU,2021-08-11,5,4253640.0,2021-08-11,2021-08-11
USPH,2021-08-11,2,348876.2,2021-08-10,2021-08-11
FSK,2021-08-12,2,974841.06,2021-08-12,2021-08-12
BH,2021-08-12,4,14383465.36,2021-08-12,2021-08-12
GPMT,2021-08-12,2,205360.0,2021-08-12,2021-08-12
ADGI,2021-08-12,8,228148296.0,2021-08-12,2021-08-12
SCOR,2021-08-12,2,639000.0,2021-08-12,2021-08-12
HARP,2021-08-12,7,27999986.0,2021-08-12,2021-08-12
ENVX,2021-08-12,3,30366498.0,2021-07-16,2021-08-12
SRGA,2021-08-13,2,1049705.38,2021-08-13,2021-08-13
SSBK,2021-08-13,2,1900000.0,2021-08-13,2021-08-13
UCBI,2021-08-13,2,393450.0,2021-08-09,2021-08-13
DCOM,2021-08-13,3,2081040.9,2021-08-13,2021-08-13
ELAN,2021-08-13,2,587415.0,2021-08-11,2021-08-13
KOD,2021-08-13,6,53396011.92,2021-08-13,2021-08-13
QUMU,2021-08-13,4,3233599.2,2021-08-13,2021-08-13
KPLT,2021-08-13,5,409590.0,2021-08-13,2021-08-13
COHU,2021-08-13,2,192574.0,2021-08-12,2021-08-13
XPMIX,2021-08-16,2,200032.0,2021-08-16,2021-08-16
OPK,2021-08-16,2,631393.46,2021-08-16,2021-08-16
TALK,2021-08-16,3,2987490.0,2021-08-16,2021-08-16
UPH,2021-08-16,3,6087500.0,2021-08-16,2021-08-16
QMCO,2021-08-16,2,284700.0,2021-08-16,2021-08-16
NHF,2021-08-16,3,433591.71,2021-08-16,2021-08-16
ELYM,2021-08-16,10,280000000.0,2021-08-16,2021-08-16
BY,2021-08-16,2,117686.0,2021-08-16,2021-08-16
LEGO,2021-08-16,3,4019250.0,2021-08-16,2021-08-16
BLL,2021-08-16,2,536670.0,2021-08-16,2021-08-16
CTO,2021-08-16,3,271590.0,2021-08-16,2021-08-16
LSEA,2021-08-17,2,191443.75,2021-08-13,2021-08-17
RILY,2021-08-17,2,2903789.52,2021-08-11,2021-08-17
LMPX,2021-08-17,2,538835.15,2021-08-17,2021-08-17
MIMO,2021-08-17,3,6000000.0,2021-08-17,2021-08-17
COMM,2021-08-17,3,1739893.5,2021-08-17,2021-08-17
BCOV,2021-08-17,2,1480254.4,2021-08-17,2021-08-17
HLF,2021-08-17,2,395338.0,2021-08-09,2021-08-17
BWB,2021-08-17,4,825000.0,2021-08-17,2021-08-17
AHT,2021-08-17,2,190961.0,2021-07-20,2021-08-17
DMAC,2021-08-17,2,203392.5,2021-08-16,2021-08-17
ORGN,2021-08-18,2,492700.0,2021-08-18,2021-08-18
BRSP,2021-08-18,4,1224400.0,2021-08-18,2021-08-18
PBBK,2021-08-18,2,183850.58,2021-08-18,2021-08-18
MYOV,2021-08-18,3,4562737.02,2021-08-18,2021-08-18
KRMD,2021-08-18,5,596500.0,2021-08-18,2021-08-18
UTZ,2021-08-18,2,186350.0,2021-08-18,2021-08-18
GNK,2021-08-18,9,15595195.77,2021-08-18,2021-08-18
GOCO,2021-08-18,3,3556280.52,2021-08-18,2021-08-18
CFAC,2021-08-18,4,20000000.0,2021-08-18,2021-08-18
AIRT,2021-08-18,2,168868.32,2021-07-23,2021-08-18
AEYE,2021-08-18,4,1302169.96,2021-08-18,2021-08-18
DNUT,2021-08-18,2,162690.0,2021-08-18,2021-08-18
APMIU,2021-08-19,6,90000000.0,2021-08-19,2021-08-19
APPS,2021-08-19,3,327060.0,2021-08-19,2021-08-19
SYNL,2021-08-19,3,217941.1,2021-08-19,2021-08-19
ATEX,2021-08-19,2,151230.0,2021-08-18,2021-08-19
BMEA,2021-08-19,2,6603660.0,2021-08-19,2021-08-19
CODI,2021-08-19,2,837982.5,2021-08-13,2021-08-19
ENR,2021-08-19,2,340228.75,2021-08-13,2021-08-19
PFMT,2021-08-19,5,740000.0,2021-08-19,2021-08-19
PSN,2021-08-19,2,1050900.0,2021-08-18,2021-08-19
AUD,2021-08-19,2,1608500.0,2021-08-12,2021-08-19
ET,2021-08-19,2,27964148.76,2021-08-10,2021-08-19
APPH,2021-08-20,2,174560.0,2021-08-17,2021-08-20
EPIX,2021-08-20,2,4440000.0,2021-08-20,2021-08-20
ALIT,2021-08-20,2,348300.0,2021-08-20,2021-08-20
KDNY,2021-08-20,2,2580010.0,2021-08-19,2021-08-20
NWFL,2021-08-20,2,118216.4,2021-08-20,2021-08-20
VMM,2021-08-20,2,703125.16,2021-08-20,2021-08-20
REGI,2021-08-20,2,251520.0,2021-08-12,2021-08-20
BHE,2021-08-23,2,150324.16,2021-08-06,2021-08-23
REI,2021-08-23,2,2934087.66,2021-08-23,2021-08-23
BDSX,2021-08-23,2,2403383.04,2021-08-17,2021-08-23
VRTX,2021-08-23,2,4925141.6,2021-08-04,2021-08-23
CDLX,2021-08-23,2,57868616.33,2021-08-09,2021-08-23
VAL,2021-08-23,4,22708964.96,2021-08-23,2021-08-23
BLFY,2021-08-23,2,356665.36,2021-07-28,2021-08-23
SIX,2021-08-23,2,4305578.0,2021-08-20,2021-08-23
ONTF,2021-08-23,2,1020500.0,2021-08-19,2021-08-23
FOA,2021-08-23,2,939396.2,2021-08-20,2021-08-23
HIPO,2021-08-23,5,1973855.81,2021-08-23,2021-08-23
MEG,2021-08-23,2,593091.14,2021-08-19,2021-08-23
SPRO,2021-08-24,2,12383393.1,2021-08-24,2021-08-24
OSCR,2021-08-24,5,80925716.0,2021-08-24,2021-08-24
CANO,2021-08-24,2,2707358.0,2021-08-23,2021-08-24
RRGB,2021-08-24,2,334450.0,2021-08-24,2021-08-24
OGE,2021-08-25,2,442550.0,2021-08-11,2021-08-25
REPX,2021-08-25,3,1008243.84,2021-08-24,2021-08-25
CERE,2021-08-25,3,14501654.94,2021-08-25,2021-08-25
NAUT,2021-08-26,2,419907.45,2021-08-16,2021-08-26
TKNO,2021-08-26,2,362691.0,2021-08-26,2021-08-26
--,2021-08-27,5,709128245.0,2021-08-27,2021-08-27
HUMA,2021-08-27,3,45675000.0,2021-08-27,2021-08-27
IMVT,2021-08-30,2,203905.28,2021-08-20,2021-08-30
AUID,2021-08-30,3,1249857.0,2021-08-27,2021-08-30
IVFH,2021-08-30,5,6250000.0,2021-08-30,2021-08-30
AADI,2021-08-30,2,23405352.0,2021-08-30,2021-08-30
FMC,2021-08-30,2,201366.24,2021-08-25,2021-08-30
SLQT,2021-08-30,4,5926450.0,2021-08-30,2021-08-30
ICMB,2021-08-31,4,10012186.8,2021-08-31,2021-08-31
SXT,2021-08-31,3,5924740.95,2021-08-31,2021-08-31
BLFY,2021-09-01,2,552435.7,2021-08-23,2021-09-01
GDRX,2021-09-02,5,131857924.25,2021-09-02,2021-09-02
AVPT,2021-09-02,2,1177250.0,2021-08-19,2021-09-02
DAL,2021-09-02,2,246775.0,2021-08-05,2021-09-02
REE,2021-09-02,2,2020406.31,2021-09-02,2021-09-02
PRAX,2021-09-02,2,226737.58,2021-08-19,2021-09-02
UP,2021-09-03,2,822490.0,2021-09-03,2021-09-03
ZIOP,2021-09-03,3,356771.16,2021-09-03,2021-09-03
RM,2021-09-03,3,2739380.01,2021-09-03,2021-09-03
ETWO,2021-09-03,4,78300027.0,2021-09-03,2021-09-03
FSBC,2021-09-03,2,261088.91,2021-08-27,2021-09-03
DUOT,2021-09-03,3,1049400.0,2021-09-03,2021-09-03
TCBI,2021-09-07,2,750559.91,2021-09-03,2021-09-07
RSVR,2021-09-07,2,408950.1,2021-08-24,2021-09-07
GMS,2021-09-07,6,72215925.78,2021-09-07,2021-09-07
RCOR,2021-09-07,2,16000000.0,2021-09-07,2021-09-07
HHC,2021-09-08,3,41443056.0,2021-09-08,2021-09-08
CMG,2021-09-08,3,236131034.34,2021-09-08,2021-09-08
CMCT,2021-09-10,2,321833.68,2021-09-10,2021-09-10
PED,2021-09-10,2,399732.92,2021-09-10,2021-09-10
DSS,2021-09-10,2,29902753.86,2021-09-10,2021-09-10
DWACU,2021-09-10,2,22669680.0,2021-09-10,2021-09-10
ALTG,2021-09-10,6,1092940.8,2021-09-10,2021-09-10
CCBG,2021-09-10,2,155113.56,2021-09-10,2021-09-10
UHT,2021-09-10,2,583170.0,2021-08-18,2021-09-10
MKTW,2021-09-10,2,190897.5,2021-08-27,2021-09-10
TELA,2021-09-13,4,1363084.72,2021-09-13,2021-09-13
PACE,2021-09-13,3,26023110.0,2021-09-13,2021-09-13
KLR,2021-09-13,3,533400.0,2021-09-13,2021-09-13
NRGX,2021-09-13,2,226459.45,2021-08-19,2021-09-13
SUNL,2021-09-13,3,916725.0,2021-08-20,2021-09-13
HZN,2021-09-13,2,217497.5,2021-09-13,2021-09-13
AOUT,2021-09-13,2,200065.0,2021-09-13,2021-09-13
FMNB,2021-09-14,2,339721.6,2021-08-24,2021-09-14
FTAI,2021-09-14,3,2754000.0,2021-09-14,2021-09-14
BTRS,2021-09-14,3,1808017.59,2021-09-14,2021-09-14
ATCX,2021-09-15,2,128728.4,2021-08-26,2021-09-15
RAIN,2021-09-15,10,64685158.1,2021-09-15,2021-09-15
OCUP,2021-09-15,2,151397.25,2021-09-03,2021-09-15
LFMD,2021-09-15,2,381641.43,2021-08-18,2021-09-15
POLY,2021-09-15,2,162880.0,2021-09-10,2021-09-15
XPOF,2021-09-15,2,310546.11,2021-09-13,2021-09-15
LMRK,2021-09-15,10,25842790.6,2021-09-15,2021-09-15
SLGC,2021-09-16,2,389500.0,2021-09-15,2021-09-16
TEN,2021-09-16,2,726908.0,2021-09-10,2021-09-16
TUEM,2021-09-16,4,1871238.49,2021-09-15,2021-09-16
AVTX,2021-09-17,3,37673181.9,2021-09-17,2021-09-17
ARDC,2021-09-17,2,32000000.0,2021-09-17,2021-09-17
WAL,2021-09-17,2,6000000.0,2021-09-17,2021-09-17
TYRA,2021-09-17,15,162500000.0,2021-09-17,2021-09-17
MGNX,2021-09-20,2,24724000.0,2021-09-20,2021-09-20
EPD,2021-09-20,2,943153.0,2021-08-26,2021-09-20
KFS,2021-09-20,6,452497.5,2021-09-20,2021-09-20
JILL,2021-09-20,2,165150.0,2021-09-17,2021-09-20
GPOR,2021-09-20,3,19381626.63,2021-09-20,2021-09-20
MTEM,2021-09-20,2,1226000.0,2021-09-20,2021-09-20
MACK,2021-09-20,4,2434630.44,2021-09-20,2021-09-20
DICE,2021-09-20,11,139077000.0,2021-09-16,2021-09-20
ACT,2021-09-20,9,3002000.0,2021-09-20,2021-09-20
NMFC,2021-09-20,2,394496.4,2021-08-23,2021-09-20
PRCT,2021-09-21,16,166545000.0,2021-09-21,2021-09-21
BHLB,2021-09-21,2,212582.0,2021-09-20,2021-09-21
RBOT,2021-09-21,4,13333360.0,2021-09-21,2021-09-21
ALPN,2021-09-21,7,81499945.8,2021-09-21,2021-09-21
HAYW,2021-09-22,4,510850.0,2021-09-22,2021-09-22
CRDF,2021-09-22,2,266300.0,2021-09-13,2021-09-22
MCB,2021-09-22,2,324975.0,2021-09-22,2021-09-22
VRDN,2021-09-23,5,49995000.0,2021-09-23,2021-09-23
EVRG,2021-09-23,2,1001132.25,2021-09-23,2021-09-23
UFAB,2021-09-23,2,438750.0,2021-09-23,2021-09-23
UIHC,2021-09-23,2,431759.36,2021-09-21,2021-09-23
CQP,2021-09-24,13,15649920.0,2021-09-24,2021-09-24
OXSQ,2021-09-24,2,102250.0,2021-09-24,2021-09-24
RDUS,2021-09-24,2,3684000.0,2021-09-24,2021-09-24
NRDY,2021-09-24,3,3549109.08,2021-09-24,2021-09-24
TOST,2021-09-27,3,200040.0,2021-09-27,2021-09-27
ACHR,2021-09-27,2,2000000.0,2021-09-27,2021-09-27
ADC,2021-09-28,2,1602545.2,2021-09-27,2021-09-28
AXDX,2021-09-28,2,1250931.5,2021-09-27,2021-09-28
AKA,2021-09-28,5,46171250.0,2021-09-28,2021-09-28
FYBR,2021-09-28,34,422684904.95,2021-09-28,2021-09-28
BCAT,2021-09-28,2,483378.68,2021-09-24,2021-09-28
BRLT,2021-09-28,2,180000.0,2021-09-28,2021-09-28
FEIM,2021-09-28,3,819750.0,2021-09-28,2021-09-28
RELY,2021-09-29,3,74999955.0,2021-09-29,2021-09-29
SRV,2021-09-29,2,877978.08,2021-09-29,2021-09-29
CRC,2021-09-29,3,6066000.0,2021-09-29,2021-09-29
CODI,2021-10-01,2,226711.52,2021-09-27,2021-10-01
STPC,2021-10-01,2,8300000.0,2021-10-01,2021-10-01
NHI,2021-10-01,2,508935.0,2021-09-10,2021-10-01
TMC,2021-10-01,3,20130916.8,2021-10-01,2021-10-01
CADEX,2021-10-04,2,44000000.0,2021-10-04,2021-10-04
HIBB,2021-10-06,2,499080.0,2021-09-27,2021-10-06
PFMT,2021-10-06,5,15370046.95,2021-10-06,2021-10-06
GATEU,2021-10-07,3,18300000.0,2021-10-07,2021-10-07
INVO,2021-10-07,2,199994.48,2021-10-07,2021-10-07
GRPH,2021-10-08,2,3937945.98,2021-10-08,2021-10-08
INDT,2021-10-12,3,39600000.0,2021-10-12,2021-10-12
LOKB,2021-10-13,2,32944925.1,2021-10-13,2021-10-13
WRBY,2021-10-13,2,130922693.42,2021-10-13,2021-10-13
LTH,2021-10-13,2,9999972.0,2021-10-13,2021-10-13
REPX,2021-10-13,3,3444941.51,2021-09-13,2021-10-13
ANVS,2021-10-13,2,633980.0,2021-10-13,2021-10-13
CGTX,2021-10-14,2,210000.0,2021-10-14,2021-10-14
THRX,2021-10-14,12,67000000.0,2021-10-14,2021-10-14
MGI,2021-10-14,20,8528712.0,2021-10-14,2021-10-14
ISO,2021-10-14,11,151500000.0,2021-10-14,2021-10-14
CLST,2021-10-14,9,1850000.0,2021-10-14,2021-10-14
PYXS,2021-10-15,5,33800000.0,2021-10-15,2021-10-15
AGRX,2021-10-15,3,14623128.0,2021-10-15,2021-10-15
IMH,2021-10-15,2,1792000.0,2021-10-15,2021-10-15
LCW,2021-10-15,3,23100000.0,2021-10-15,2021-10-15
LPTV,2021-10-15,2,4316427.16,2021-10-15,2021-10-15
BYRN,2021-10-18,2,262300.0,2021-10-18,2021-10-18
GTLB,2021-10-18,15,800923200.0,2021-10-18,2021-10-18
NXTP,2021-10-18,6,23831688.0,2021-10-18,2021-10-18
APEN,2021-10-19,2,10600000.5,2021-10-19,2021-10-19
VOXX,2021-10-19,2,315600.0,2021-10-19,2021-10-19
ETWO,2021-10-20,2,977740.0,2021-10-19,2021-10-20
VLCN,2021-10-20,2,3424677.44,2021-10-19,2021-10-20
ALTG,2021-10-20,6,2323136.64,2021-10-20,2021-10-20
NVTS,2021-10-21,2,28300000.0,2021-10-21,2021-10-21
PTPI,2021-10-21,5,14291540.2,2021-10-21,2021-10-21
LW,2021-10-21,2,419750.0,2021-10-12,2021-10-21
CRNX,2021-10-25,3,71280000.0,2021-10-25,2021-10-25
VTYX,2021-10-25,6,30000000.0,2021-10-25,2021-10-25
TCBI,2021-10-25,3,603800.0,2021-10-25,2021-10-25
ADMA,2021-10-26,3,550000.0,2021-10-26,2021-10-26
INTC,2021-10-26,5,2488697.75,2021-10-26,2021-10-26
XLO,2021-10-26,8,47000000.0,2021-10-26,2021-10-26
DRTT,2021-10-27,5,1930802.6,2021-10-27,2021-10-27
ENFN,2021-10-27,7,150129686.0,2021-10-27,2021-10-27
ARIS,2021-10-28,3,1299987.0,2021-10-28,2021-10-28
UTRS,2021-10-28,7,100560000.0,2021-10-27,2021-10-28
NHF,2021-10-28,2,2998076.07,2021-10-12,2021-10-28
BECN,2021-10-29,2,12000895.9,2021-10-29,2021-10-29
PHX,2021-10-29,2,150090.88,2021-10-29,2021-10-29
SUP,2021-10-29,3,663000.0,2021-10-29,2021-10-29
NRDY,2021-10-29,3,13566850.44,2021-10-29,2021-10-29
TOST,2021-10-29,6,150000000.0,2021-10-29,2021-10-29
MODD,2021-10-29,5,10599985.25,2021-10-29,2021-10-29
MEGI,2021-10-29,2,1100000.0,2021-10-29,2021-10-29
TELA,2021-10-29,4,252975.36,2021-10-29,2021-10-29
ARMP,2021-11-01,2,8000005.2,2021-11-01,2021-11-01
BTTX,2021-11-01,2,4855260.0,2021-11-01,2021-11-01
TESS,2021-11-01,3,4572000.0,2021-11-01,2021-11-01
IOAC,2021-11-01,2,19200000.0,2021-11-01,2021-11-01
XRX,2021-11-01,4,52191296.46,2021-10-29,2021-11-01
AUGX,2021-11-01,9,17536000.0,2021-11-01,2021-11-01
RNR,2021-11-01,5,4359714.7,2021-11-01,2021-11-01
GRCY,2021-11-02,2,2576477.0,2021-11-02,2021-11-02
RENT,2021-11-02,3,472500.0,2021-11-02,2021-11-02
DOW,2021-11-02,2,347662.0,2021-11-02,2021-11-02
SONX,2021-11-02,3,674400.0,2021-11-02,2021-11-02
LIAN,2021-11-03,8,25680000.0,2021-11-03,2021-11-03
AESE,2021-11-03,2,413557.12,2021-11-03,2021-11-03
FLNC,2021-11-03,2,392000.0,2021-11-01,2021-11-03
INSM,2021-11-03,2,730542.9,2021-11-03,2021-11-03
GGZ.B,2021-11-03,2,12685000.0,2021-11-02,2021-11-03
EYEN,2021-11-03,2,713067.75,2021-10-27,2021-11-03
LSXMA,2021-11-03,3,802418839.2,2021-11-03,2021-11-03
SREV,2021-11-04,2,598000.0,2021-11-04,2021-11-04
TRDA,2021-11-04,22,116000000.0,2021-11-04,2021-11-04
AURA,2021-11-04,6,89740000.0,2021-11-04,2021-11-04
BRDS,2021-11-04,2,8600000.0,2021-11-04,2021-11-04
EWCZ,2021-11-05,2,518500.0,2021-11-05,2021-11-05
OPBK,2021-11-05,3,1033837.66,2021-11-04,2021-11-05
WHG,2021-11-05,2,263650.0,2021-11-03,2021-11-05
CSU,2021-11-05,3,27454950.0,2021-11-05,2021-11-05
RCOR,2021-11-08,3,4201137.99,2021-11-08,2021-11-08
CMPX,2021-11-08,4,75000002.0,2021-11-08,2021-11-08
BBBY,2021-11-08,3,650125.0,2021-11-08,2021-11-08
SKLZ,2021-11-09,2,5975202.5,2021-11-08,2021-11-09
--,2021-11-09,5,137552291.5,2021-11-09,2021-11-09
RCII,2021-11-09,2,1737290.1,2021-11-09,2021-11-09
CMTG,2021-11-09,6,6097509.05,2021-11-05,2021-11-09
KIND,2021-11-09,9,67500000.0,2021-11-09,2021-11-09
BDSI,2021-11-09,3,2683698.0,2021-11-09,2021-11-09
BALY,2021-11-09,4,865675.0,2021-11-09,2021-11-09
BVH,2021-11-10,2,697987.59,2021-11-10,2021-11-10
SZZLU,2021-11-10,3,21682500.0,2021-11-10,2021-11-10
COMM,2021-11-10,2,786344.0,2021-11-09,2021-11-10
D,2021-11-10,2,325017.9,2021-11-10,2021-11-10
CALA,2021-11-10,3,342000.0,2021-11-10,2021-11-10
BLI,2021-11-10,2,597401.6,2021-11-09,2021-11-10
PRM,2021-11-10,8,13048100.0,2021-11-10,2021-11-10
EFSC,2021-11-12,2,414425.0,2021-11-04,2021-11-12
XERS,2021-11-12,3,675600.0,2021-11-12,2021-11-12
RMCF,2021-11-12,2,206876.7,2021-10-25,2021-11-12
IOBT,2021-11-12,8,71999998.0,2021-11-10,2021-11-12
LQDA,2021-11-12,2,624405.6,2021-11-10,2021-11-12
SLVM,2021-11-12,2,1219904.0,2021-11-12,2021-11-12
CLR,2021-11-12,2,5265997.48,2021-11-09,2021-11-12
SWM,2021-11-12,3,824660.48,2021-11-12,2021-11-12
ASUR,2021-11-12,2,175000.0,2021-11-12,2021-11-12
RM,2021-11-12,8,95159945.12,2021-11-12,2021-11-12
NICK,2021-11-12,3,180934.56,2021-11-12,2021-11-12
MCHX,2021-11-12,3,184899.0,2021-11-12,2021-11-12
BGSF,2021-11-12,2,495620.0,2021-11-10,2021-11-12
TRHC,2021-11-12,3,475388.84,2021-11-12,2021-11-12
ABCL,2021-11-15,2,3988819.6,2021-11-15,2021-11-15
VOSO,2021-11-15,5,56175350.0,2021-11-15,2021-11-15
DNUT,2021-11-15,9,10025400.0,2021-11-15,2021-11-15
LYLT,2021-11-15,2,399911.68,2021-11-10,2021-11-15
BCOV,2021-11-15,2,1017440.88,2021-11-15,2021-11-15
VAXX,2021-11-15,2,483700.0,2021-11-15,2021-11-15
EHTH,2021-11-15,4,1304989.72,2021-11-15,2021-11-15
ATEC,2021-11-15,3,830925.0,2021-11-10,2021-11-15
MCAGU,2021-11-16,2,4100000.0,2021-11-16,2021-11-16
ATUS,2021-11-16,2,1189700.0,2021-11-10,2021-11-16
AAN,2021-11-16,2,203535.98,2021-11-05,2021-11-16
TCBX,2021-11-16,4,1050000.0,2021-11-16,2021-11-16
IHRT,2021-11-16,2,1002291.6,2021-11-09,2021-11-16
ORGN,2021-11-17,2,229825.0,2021-11-16,2021-11-17
UAN,2021-11-17,2,554700.0,2021-11-17,2021-11-17
WEAV,2021-11-17,5,64200000.0,2021-11-15,2021-11-17
