ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix
RILY,2022-05-03,6,13826538.59,2022-05-03,2022-05-03,0.06729074009815829,-6.439864062499886,29.25
HLVX,2022-05-03,5,150000010.0,2022-05-03,2022-05-03,0.06729074009815829,-6.439864062499886,29.25
FISV,2022-05-04,7,74783572.5,2022-05-04,2022-05-04,2.8255209510778645,-3.5191304241884165,25.420000076293945
INSW,2022-05-04,3,14682983.76,2022-05-04,2022-05-04,2.8255209510778645,-3.5191304241884165,25.420000076293945
TBK,2022-05-04,4,499290.83,2022-05-04,2022-05-04,2.8255209510778645,-3.5191304241884165,25.420000076293945
SFNC,2022-05-05,3,576900.0,2022-05-03,2022-05-05,-3.2724882077845248,-5.535765504657832,31.200000762939453
TPHS,2022-05-05,3,874940.0,2022-05-05,2022-05-05,-3.2724882077845248,-5.535765504657832,31.200000762939453
CNDT,2022-05-06,3,289084.47,2022-05-06,2022-05-06,-0.1602024064176774,-3.4503935714456038,30.190000534057617
RZLT,2022-05-06,3,424999.9,2022-05-06,2022-05-06,-0.1602024064176774,-3.4503935714456038,30.190000534057617
GEG,2022-05-06,3,7439013.12,2022-05-06,2022-05-06,-0.1602024064176774,-3.4503935714456038,30.190000534057617
KYMR,2022-05-09,10,48660000.0,2022-05-09,2022-05-09,-3.935048803344665,-7.080337490221661,34.75
BRSP,2022-05-09,3,541575.0,2022-05-09,2022-05-09,-3.935048803344665,-7.080337490221661,34.75
PRM,2022-05-10,5,69200000.0,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668
AREN,2022-05-10,5,3151981.35,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668
PEPG,2022-05-10,6,29999952.0,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668
CMPX,2022-05-10,5,616147.68,2022-05-10,2022-05-10,-4.152474850132481,-4.0879783410933666,32.9900016784668
OPK,2022-05-11,3,2473984.0,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016
NGM,2022-05-11,18,23014445.02,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016
HNVR,2022-05-11,12,1186500.0,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016
QRHC,2022-05-11,9,4148903.49,2022-04-14,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016
JYNT,2022-05-11,3,11141846.43,2022-05-11,2022-05-11,-8.462690277169882,-5.876284412898281,32.560001373291016
VRAY,2022-05-12,6,4705365.58,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
DBD,2022-05-12,4,467550.53,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
NSIT,2022-05-12,7,82152000.0,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
TCRX,2022-05-12,6,14896069.38,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
RAPT,2022-05-12,15,200115150.0,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
CMP,2022-05-12,3,449392.6,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
USX,2022-05-12,3,1646756.1,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
GTLB,2022-05-12,4,45975438.04,2022-05-12,2022-05-12,-5.188371512498468,-8.291070874360427,31.770000457763672
BW,2022-05-13,4,4568000.0,2022-05-13,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
AFCG,2022-05-13,4,978202.8,2022-05-13,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
KBNT,2022-05-13,3,2008863.0,2022-05-13,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
FLL,2022-05-13,3,319230.0,2022-05-13,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
TAKAX,2022-05-13,11,252000000.0,2022-05-12,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
IMBI,2022-05-13,3,1900001.51,2022-05-13,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
KAR,2022-05-13,3,2115783.92,2022-05-13,2022-05-13,-2.338665752801945,-2.4951215604055674,28.8700008392334
CGEM,2022-05-16,10,100644860.0,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
YELL,2022-05-16,3,379918.3,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
KD,2022-05-16,3,1498512.6,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
EYE,2022-05-16,5,2954886.24,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
CODI,2022-05-16,4,1648800.0,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
PHAT,2022-05-16,3,415105.0,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
AMTI,2022-05-16,5,1248730.55,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
PRPL,2022-05-16,6,96001678.08,2022-05-16,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
AHCO,2022-05-16,4,8600327.1,2022-05-12,2022-05-16,0.48221096338841507,-3.471813076700663,27.469999313354492
SIX,2022-05-17,3,36788250.0,2022-05-17,2022-05-17,2.312776282667144,-1.9357360209429193,26.100000381469727
JXN,2022-05-17,4,945526.99,2022-05-17,2022-05-17,2.312776282667144,-1.9357360209429193,26.100000381469727
SNCR,2022-05-17,4,639536.02,2022-05-17,2022-05-17,2.312776282667144,-1.9357360209429193,26.100000381469727
BRP,2022-05-17,3,596033.34,2022-05-17,2022-05-17,2.312776282667144,-1.9357360209429193,26.100000381469727
BRT,2022-05-18,3,255000.0,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656
KOD,2022-05-18,6,15452584.14,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656
AVID,2022-05-18,5,30912500.0,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656
TRDA,2022-05-18,4,1519647.36,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656
PARA,2022-05-18,3,62807252.04,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656
ATCX,2022-05-18,3,162033.25,2022-05-18,2022-05-18,-0.2266181296474453,-8.670130416393349,30.959999084472656
RPID,2022-05-19,10,3496485.8,2022-05-19,2022-05-19,-0.7340605164678227,-5.884346242245375,29.350000381469727
LIQT,2022-05-19,4,2187500.0,2022-05-13,2022-05-19,-0.7340605164678227,-5.884346242245375,29.350000381469727
LQDA,2022-05-19,3,4602940.72,2022-04-19,2022-05-19,-0.7340605164678227,-5.884346242245375,29.350000381469727
RPTX,2022-05-20,10,35212950.0,2022-05-20,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578
EWTX,2022-05-20,4,3979920.0,2022-05-20,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578
HGEN,2022-05-20,5,11159922.8,2022-05-20,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578
AVAH,2022-05-20,3,294360.0,2022-05-19,2022-05-20,-3.0095770545670133,-5.277858859489614,29.43000030517578
AOMR,2022-05-24,4,3547509.07,2022-05-20,2022-05-24,-3.533999179526517,-1.302956391713114,29.450000762939453
OPOF,2022-05-24,3,7484405.76,2022-05-24,2022-05-24,-3.533999179526517,-1.302956391713114,29.450000762939453
CTLP,2022-05-25,4,2152726.47,2022-05-24,2022-05-25,1.4061118637946874,1.1763072297407595,28.3700008392334
LIAN,2022-05-25,8,3365607.76,2022-05-25,2022-05-25,1.4061118637946874,1.1763072297407595,28.3700008392334
RNWK,2022-05-25,3,466201.28,2022-05-25,2022-05-25,1.4061118637946874,1.1763072297407595,28.3700008392334
HRT,2022-05-27,7,22902561.78,2022-05-27,2022-05-27,6.578033832357237,3.3704857809299447,25.719999313354492
FTDR,2022-05-27,3,477750.0,2022-05-25,2022-05-27,6.578033832357237,3.3704857809299447,25.719999313354492
WHLM,2022-05-31,5,17812500.0,2022-05-31,2022-05-31,4.033566538113565,3.2092673494177033,26.190000534057617
AVDL,2022-05-31,3,294000.0,2022-05-31,2022-05-31,4.033566538113565,3.2092673494177033,26.190000534057617
GBTG,2022-06-01,4,80000000.0,2022-06-01,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617
DOCS,2022-06-01,3,686400.0,2022-05-24,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617
NICK,2022-06-01,3,235884.6,2022-06-01,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617
EVLO,2022-06-01,10,360499982.16,2022-05-31,2022-06-01,3.985878626701523,0.3110185292104514,25.690000534057617
IOVA,2022-06-02,4,6840153.4,2022-06-02,2022-06-02,5.038133096196722,6.515086747170798,24.719999313354492
INVO,2022-06-03,3,274381.85,2022-06-03,2022-06-03,1.290376585151288,5.412630484143165,24.790000915527344
TCDA,2022-06-06,10,17487094.5,2022-06-06,2022-06-06,-0.8356053591695793,5.687462069956492,25.06999969482422
PACW,2022-06-08,7,1750000.0,2022-06-08,2022-06-08,0.39797297084492095,4.399714317131401,23.959999084472656
PHX,2022-06-08,8,2750007.6,2022-06-08,2022-06-08,0.39797297084492095,4.399714317131401,23.959999084472656
SUP,2022-06-10,3,529309.44,2022-06-10,2022-06-10,-5.0518942963760916,-3.826706172331834,27.75
KFS,2022-06-10,7,581729.0,2022-05-26,2022-06-10,-5.0518942963760916,-3.826706172331834,27.75
TUSK,2022-06-10,4,811716.24,2022-06-10,2022-06-10,-5.0518942963760916,-3.826706172331834,27.75
CWH,2022-06-13,5,4327624.0,2022-05-19,2022-06-13,-8.934172789769889,-9.695123722310681,34.02000045776367
FISV,2022-06-14,7,643521670.96,2022-06-14,2022-06-14,-10.071206728819833,-9.459239298946276,32.689998626708984
TUP,2022-06-14,7,2154640.0,2022-06-14,2022-06-14,-10.071206728819833,-9.459239298946276,32.689998626708984
PCOR,2022-06-14,7,171508368.08,2022-06-14,2022-06-14,-10.071206728819833,-9.459239298946276,32.689998626708984
OLMA,2022-06-14,10,8060000.0,2022-06-14,2022-06-14,-10.071206728819833,-9.459239298946276,32.689998626708984
MMS,2022-06-15,3,2587338.52,2022-06-14,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334
IVZ,2022-06-15,3,80168643.3,2022-06-15,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334
BTN,2022-06-15,3,322065.0,2022-06-15,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334
ANTX,2022-06-15,5,3237746.4,2022-06-15,2022-06-15,-7.786593013326741,-7.41960857802456,29.6200008392334
MACK,2022-06-16,6,371526.54,2022-06-16,2022-06-16,-8.666287103693236,-12.156492471925219,32.95000076293945
DSGR,2022-06-17,10,5100000.0,2022-06-17,2022-06-17,-5.736170650735576,-10.498279669176757,31.1299991607666
FGF,2022-06-17,4,11999992.56,2022-06-17,2022-06-17,-5.736170650735576,-10.498279669176757,31.1299991607666
TRSSF,2022-06-17,5,343750.0,2022-06-17,2022-06-17,-5.736170650735576,-10.498279669176757,31.1299991607666
MTEM,2022-06-21,8,1587040.0,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
RMAX,2022-06-21,3,2648530.98,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
VAXX,2022-06-21,3,597000.0,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
WVE,2022-06-21,4,81528447.2,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
GROV,2022-06-21,5,333576200.0,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
DAWN,2022-06-21,4,72000000.0,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
CDXC,2022-06-21,3,298984.26,2022-06-21,2022-06-21,0.45069524251895005,-8.523743438972854,30.190000534057617
LAZY,2022-06-22,5,3439609.2,2022-06-22,2022-06-22,0.571675178292129,-9.557106139550854,28.950000762939453
ACLX,2022-06-23,8,40000000.0,2022-06-23,2022-06-23,0.13004715155404686,-7.666672104189633,29.049999237060547
IKNA,2022-06-24,4,4512083.16,2022-06-24,2022-06-24,6.84986234376237,-2.4100534968490837,27.229999542236328
NNBR,2022-06-24,5,596480.0,2022-06-24,2022-06-24,6.84986234376237,-2.4100534968490837,27.229999542236328
GMS,2022-06-24,6,45706151.04,2022-06-24,2022-06-24,6.84986234376237,-2.4100534968490837,27.229999542236328
CHK,2022-06-28,3,996547.5,2022-06-21,2022-06-28,1.4877375158804813,1.9451379206046744,28.360000610351562
BATRA,2022-06-28,4,200000.0,2022-06-28,2022-06-28,1.4877375158804813,1.9451379206046744,28.360000610351562
ALTG,2022-06-28,3,929812.5,2022-06-28,2022-06-28,1.4877375158804813,1.9451379206046744,28.360000610351562
SFBC,2022-06-29,6,4993758.0,2022-06-29,2022-06-29,1.589238226630054,2.169998685387757,28.15999984741211
APLT,2022-06-29,3,10500000.0,2022-06-29,2022-06-29,1.589238226630054,2.169998685387757,28.15999984741211
CAMP,2022-06-30,3,2115900.0,2022-06-28,2022-06-30,-0.21425536725620795,-0.08448684870432945,28.709999084472656
ATHA,2022-07-01,3,12301117.14,2022-07-01,2022-07-01,-2.266198889102373,4.428431950320612,26.700000762939453
RSVR,2022-07-01,11,6456366.94,2022-06-23,2022-07-01,-2.266198889102373,4.428431950320612,26.700000762939453
VRCA,2022-07-05,5,19499995.2,2022-07-05,2022-07-05,-1.7061788317440212,4.400580089871274,27.540000915527344
NDLS,2022-07-05,5,7129385.35,2022-07-05,2022-07-05,-1.7061788317440212,4.400580089871274,27.540000915527344
ETNB,2022-07-06,5,49999975.0,2022-07-06,2022-07-06,0.6830358385657488,2.1809351348634816,26.729999542236328
MCRB,2022-07-07,4,110101861.8,2022-07-07,2022-07-07,2.274293997932345,3.8996761741634924,26.079999923706055
PFBX,2022-07-11,5,3128835.0,2022-07-11,2022-07-11,0.7842835681251014,-1.4996887464855355,26.170000076293945
SHAK,2022-07-13,4,3324688.0,2022-07-13,2022-07-13,-1.153301180724824,-0.47814280255002745,26.81999969482422
CLIR,2022-07-13,5,7117077.36,2022-06-16,2022-07-13,-1.153301180724824,-0.47814280255002745,26.81999969482422
AKU,2022-07-22,9,14345402.76,2022-07-22,2022-07-22,2.5861332934895422,1.6517780240743671,23.030000686645508
WHLM,2022-07-25,5,5937500.0,2022-07-25,2022-07-25,3.565908300435,2.951340761425558,23.360000610351562
TRHC,2022-07-25,3,15421803.66,2022-07-25,2022-07-25,3.565908300435,2.951340761425558,23.360000610351562
GEG,2022-07-26,7,363836.88,2022-07-26,2022-07-26,-0.351780649583889,2.641608135995212,24.690000534057617
ANTX,2022-07-28,5,903373.45,2022-07-28,2022-07-28,1.8255162414571726,7.45152677509134,22.329999923706055
ACXP,2022-07-29,3,225001.8,2022-07-29,2022-07-29,4.277511624172036,6.974267069907176,21.329999923706055
LXRX,2022-08-01,13,414171000.0,2022-08-01,2022-08-01,3.8425573515992335,7.545487723583887,22.84000015258789
ALDX,2022-08-01,3,1790880.0,2022-08-01,2022-08-01,3.8425573515992335,7.545487723583887,22.84000015258789
MAIA,2022-08-02,3,1200000.0,2022-08-02,2022-08-02,4.392519172540791,4.025286490478641,23.93000030517578
WCC,2022-08-08,5,393175619.4,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344
APRN,2022-08-08,3,209999976.0,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344
HLLY,2022-08-08,6,66000000.0,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344
ECVT,2022-08-08,7,761951.03,2022-08-08,2022-08-08,0.5404484641887422,4.4037728579802655,21.290000915527344
RVLP,2022-08-09,8,75950000.0,2022-08-09,2022-08-09,0.8062671915190106,5.23420180502918,21.770000457763672
BFH,2022-08-09,5,674988.6,2022-08-09,2022-08-09,0.8062671915190106,5.23420180502918,21.770000457763672
ARQT,2022-08-09,5,25000000.0,2022-08-09,2022-08-09,0.8062671915190106,5.23420180502918,21.770000457763672
QTRX,2022-08-10,3,4047615.55,2022-08-10,2022-08-10,1.3366832543387002,4.725203787920279,19.739999771118164
JANL,2022-08-12,6,5678145.0,2022-08-12,2022-08-12,3.296523646345242,3.6675709820831126,19.530000686645508
INTA,2022-08-12,4,1287000.0,2022-08-12,2022-08-12,3.296523646345242,3.6675709820831126,19.530000686645508
CNFR,2022-08-12,6,8000000.0,2022-08-12,2022-08-12,3.296523646345242,3.6675709820831126,19.530000686645508
KIND,2022-08-15,5,46305000.0,2022-08-15,2022-08-15,3.8427030714239674,4.403919365345554,19.950000762939453
CINC,2022-08-15,19,97530000.0,2022-08-15,2022-08-15,3.8427030714239674,4.403919365345554,19.950000762939453
SIX,2022-08-15,3,37515273.54,2022-08-15,2022-08-15,3.8427030714239674,4.403919365345554,19.950000762939453
GRNA,2022-08-15,3,62749995.84,2022-08-15,2022-08-15,3.8427030714239674,4.403919365345554,19.950000762939453
CRGY,2022-08-15,3,1119411.74,2022-08-15,2022-08-15,3.8427030714239674,4.403919365345554,19.950000762939453
TMC,2022-08-16,3,10099532.8,2022-08-16,2022-08-16,4.460933779161034,5.303168016176809,19.690000534057617
TERN,2022-08-16,6,41859615.48,2022-08-16,2022-08-16,4.460933779161034,5.303168016176809,19.690000534057617
NSIT,2022-08-17,7,33975757.76,2022-08-17,2022-08-17,1.58575216186627,2.9436318998079503,19.899999618530273
VRNA,2022-08-17,4,25152000.0,2022-08-17,2022-08-17,1.58575216186627,2.9436318998079503,19.899999618530273
INAB,2022-08-17,12,47179994.4,2022-08-17,2022-08-17,1.58575216186627,2.9436318998079503,19.899999618530273
CERE,2022-08-18,3,149625000.0,2022-08-18,2022-08-18,1.881017284608344,3.3126603803998047,19.559999465942383
KTTA,2022-08-18,4,753941.32,2022-08-18,2022-08-18,1.881017284608344,3.3126603803998047,19.559999465942383
EMBK,2022-08-18,4,409920.0,2022-08-18,2022-08-18,1.881017284608344,3.3126603803998047,19.559999465942383
VRDN,2022-08-19,5,49999892.5,2022-08-19,2022-08-19,-1.161331320277845,2.096908764482024,20.600000381469727
TELA,2022-08-19,5,18694265.0,2022-07-21,2022-08-19,-1.161331320277845,2.096908764482024,20.600000381469727
ENDI,2022-08-22,3,1807005.0,2022-08-22,2022-08-22,-3.6165521192795347,0.08717759277722914,23.799999237060547
LIAN,2022-08-22,8,19166208.0,2022-08-22,2022-08-22,-3.6165521192795347,0.08717759277722914,23.799999237060547
FXLV,2022-08-22,10,26088022.2,2022-08-22,2022-08-22,-3.6165521192795347,0.08717759277722914,23.799999237060547
OPRX,2022-08-23,3,399787.0,2022-08-17,2022-08-23,-4.03770046926057,0.24311416576587522,24.110000610351562
KYMR,2022-08-23,10,141836500.0,2022-08-23,2022-08-23,-4.03770046926057,0.24311416576587522,24.110000610351562
BATRA,2022-08-25,4,230400.0,2022-08-25,2022-08-25,-1.9584524348874188,-0.11427397909014028,21.780000686645508
NATR,2022-08-29,8,2783750.72,2022-08-29,2022-08-29,-2.5934340481879135,-6.1161932734355915,26.209999084472656
SCOR,2022-08-31,3,2588461.9,2022-08-29,2022-08-31,-4.469752248825518,-7.376068707360369,25.8700008392334
TAKAX,2022-09-02,11,311000000.0,2022-09-02,2022-09-02,-3.2246949715645887,-7.082957555000561,25.469999313354492
NYC,2022-09-06,6,11999992.56,2022-09-06,2022-09-06,-2.948124493559028,-5.465100877348014,26.90999984741211
LQDA,2022-09-07,3,3054077.4,2022-09-07,2022-09-07,-0.10798468135164792,-3.5334152469236844,24.639999389648438
PVH,2022-09-07,3,1200106.7,2022-09-07,2022-09-07,-0.10798468135164792,-3.5334152469236844,24.639999389648438
NDLS,2022-09-07,5,5322573.0,2022-09-07,2022-09-07,-0.10798468135164792,-3.5334152469236844,24.639999389648438
ELAN,2022-09-09,4,989930.0,2022-09-09,2022-09-09,2.567984310524726,-3.0773995424270715,22.790000915527344
CMRA,2022-09-12,3,251306.0,2022-09-12,2022-09-12,4.775152418120824,1.3964733466445487,23.8700008392334
BRN,2022-09-13,3,983325.18,2022-09-13,2022-09-13,0.5988250308369827,-2.366953570129713,27.270000457763672
FRSH,2022-09-13,5,57536226.95,2022-09-13,2022-09-13,0.5988250308369827,-2.366953570129713,27.270000457763672
FGF,2022-09-14,5,4253007.55,2022-09-14,2022-09-14,-0.7994386573111705,-0.9065600673761189,26.15999984741211
VVX,2022-09-14,6,90006669.3,2022-09-14,2022-09-14,-0.7994386573111705,-0.9065600673761189,26.15999984741211
AIKI,2022-09-14,3,755808.33,2022-09-14,2022-09-14,-0.7994386573111705,-0.9065600673761189,26.15999984741211
CDAK,2022-09-15,7,52500000.0,2022-09-15,2022-09-15,-2.5625484825328138,-1.2804236209331772,26.270000457763672
EWTX,2022-09-16,5,24999993.6,2022-09-16,2022-09-16,-4.785094681289716,-2.3399908514242624,26.299999237060547
LNKB,2022-09-16,7,2167212.5,2022-09-16,2022-09-16,-4.785094681289716,-2.3399908514242624,26.299999237060547
XOMA,2022-09-16,10,9908360.2,2022-09-16,2022-09-16,-4.785094681289716,-2.3399908514242624,26.299999237060547
PLPC,2022-09-16,3,107945280.0,2022-09-16,2022-09-16,-4.785094681289716,-2.3399908514242624,26.299999237060547
THRD,2022-09-19,6,30600000.0,2022-09-19,2022-09-19,-5.067025050397713,-0.5338308014977422,25.760000228881836
RUM,2022-09-20,4,46360000.0,2022-09-20,2022-09-20,-1.8906687796629553,-1.3031655467288146,27.15999984741211
JYNT,2022-09-20,3,1965266.01,2022-09-20,2022-09-20,-1.8906687796629553,-1.3031655467288146,27.15999984741211
TLSS,2022-09-20,4,42750389185.57,2022-09-20,2022-09-20,-1.8906687796629553,-1.3031655467288146,27.15999984741211
BRT,2022-09-20,3,161805.6,2022-09-20,2022-09-20,-1.8906687796629553,-1.3031655467288146,27.15999984741211
BRZE,2022-09-20,8,115993222.64,2022-09-20,2022-09-20,-1.8906687796629553,-1.3031655467288146,27.15999984741211
MBIN,2022-09-23,6,1600000.0,2022-09-23,2022-09-23,-4.567386270502596,-9.133927194288535,29.920000076293945
LAZY,2022-09-26,5,1166462.05,2022-09-26,2022-09-26,-6.238592322188378,-10.989506336828617,32.2599983215332
MAC,2022-09-26,3,773767.4,2022-09-20,2022-09-26,-6.238592322188378,-10.989506336828617,32.2599983215332
GEG,2022-09-27,3,551090.7,2022-09-27,2022-09-27,-5.391977685726776,-7.180702026679302,32.599998474121094
SUP,2022-09-28,3,940746.0,2022-09-28,2022-09-28,-1.8177578080438468,-5.7141150540851005,30.18000030517578
RMAX,2022-09-28,3,1950833.16,2022-09-28,2022-09-28,-1.8177578080438468,-5.7141150540851005,30.18000030517578
CCO,2022-09-28,14,8250000.0,2022-09-28,2022-09-28,-1.8177578080438468,-5.7141150540851005,30.18000030517578
TRSSF,2022-09-29,5,442000.0,2022-09-29,2022-09-29,-3.0543543450643,-6.623530247473454,31.84000015258789
WCC,2022-09-29,5,61038401.1,2022-09-29,2022-09-29,-3.0543543450643,-6.623530247473454,31.84000015258789
LASK,2022-09-30,3,1915975.32,2022-09-30,2022-09-30,-2.927036251941778,-7.360733470540552,31.6200008392334
CDXC,2022-10-03,4,3700000.0,2022-10-03,2022-10-03,0.6313345782703451,-5.646644134445327,30.100000381469727
SPG,2022-10-04,3,179651.48,2022-10-04,2022-10-04,4.015089776513598,-1.5933806540246873,29.06999969482422
GMS,2022-10-04,6,49433700.0,2022-10-04,2022-10-04,4.015089776513598,-1.5933806540246873,29.06999969482422
TACT,2022-10-05,3,352874.7,2022-10-05,2022-10-05,1.7704366162683696,-0.07950344160416285,28.549999237060547
TNGX,2022-10-06,3,2142325.98,2022-10-06,2022-10-06,2.8694454167953296,-0.27255195903610624,30.520000457763672
SNX,2022-10-06,4,1755654583.84,2022-10-06,2022-10-06,2.8694454167953296,-0.27255195903610624,30.520000457763672
SRRK,2022-10-07,8,6076449.04,2022-10-07,2022-10-07,1.5706444860504598,-1.40236509938714,31.360000610351562
DUOT,2022-10-07,3,6000012.0,2022-10-07,2022-10-07,1.5706444860504598,-1.40236509938714,31.360000610351562
ESTE,2022-10-11,3,47661000.0,2022-10-11,2022-10-11,-5.352274889644798,-1.5520837550362327,33.630001068115234
INBX,2022-10-12,8,319999920.0,2022-10-12,2022-10-12,-5.444323027910679,-3.770274700036371,33.56999969482422
CMPO,2022-10-12,4,2261574.55,2022-09-20,2022-10-12,-5.444323027910679,-3.770274700036371,33.56999969482422
MNTV,2022-10-12,9,49047586.38,2022-10-12,2022-10-12,-5.444323027910679,-3.770274700036371,33.56999969482422
EVA,2022-10-13,4,10894514.27,2022-10-12,2022-10-13,-1.9373371909493355,0.8765173926124272,31.940000534057617
PLAY,2022-10-13,16,136175422.74,2022-10-11,2022-10-13,-1.9373371909493355,0.8765173926124272,31.940000534057617
AXLA,2022-10-17,7,97146830.08,2022-10-17,2022-10-17,1.8887780304072024,0.057276641380096645,31.3700008392334
REPX,2022-10-17,3,562713.48,2022-10-17,2022-10-17,1.8887780304072024,0.057276641380096645,31.3700008392334
AZZ,2022-10-17,3,279000.0,2022-10-17,2022-10-17,1.8887780304072024,0.057276641380096645,31.3700008392334
VOXX,2022-10-17,3,383487.9,2022-09-20,2022-10-17,1.8887780304072024,0.057276641380096645,31.3700008392334
IMRA,2022-10-19,4,7445505.2,2022-10-19,2022-10-19,3.3486719694907485,-2.277963577584105,30.760000228881836
DICE,2022-10-19,5,299300000.0,2022-10-19,2022-10-19,3.3486719694907485,-2.277963577584105,30.760000228881836
ETNB,2022-10-20,5,44857343.25,2022-10-20,2022-10-20,-0.15298444630457406,-2.0873578126792833,29.979999542236328
MIST,2022-10-21,4,258650.0,2022-10-21,2022-10-21,4.65844968846079,3.169871722260504,29.690000534057617
HRTG,2022-10-25,6,1904358.6,2022-10-25,2022-10-25,3.7156838558424443,7.597685097362829,28.459999084472656
LNDC,2022-10-26,8,16180000.0,2022-10-26,2022-10-26,3.6689120195314286,7.140443817405504,27.280000686645508
FFIN,2022-10-26,3,518510.0,2022-10-25,2022-10-26,3.6689120195314286,7.140443817405504,27.280000686645508
PRME,2022-10-26,17,224400000.0,2022-10-26,2022-10-26,3.6689120195314286,7.140443817405504,27.280000686645508
NGM,2022-10-27,21,14156915.2,2022-10-19,2022-10-27,3.9872957971808503,3.8282114084784338,27.389999389648438
MBLY,2022-10-31,7,16636410.0,2022-10-31,2022-10-31,1.9373386989560668,5.285989544932284,25.8799991607666
SRLP,2022-11-01,3,401362980.0,2022-11-01,2022-11-01,-0.10391151627398743,3.6079113161339036,25.809999465942383
PEYE,2022-11-02,3,454389.0,2022-11-02,2022-11-02,-1.8716469652812158,1.7285959737778147,25.860000610351562
APPN,2022-11-03,5,38950586.8,2022-11-03,2022-11-03,-2.360648706661839,1.5325210438520795,25.299999237060547
CLNN,2022-11-03,5,5849999.79,2022-11-03,2022-11-03,-2.360648706661839,1.5325210438520795,25.299999237060547
XSPIX,2022-11-03,6,1650000.0,2022-11-03,2022-11-03,-2.360648706661839,1.5325210438520795,25.299999237060547
CRCT,2022-11-03,5,2210124.9,2022-11-03,2022-11-03,-2.360648706661839,1.5325210438520795,25.299999237060547
ALGN,2022-11-03,3,2437888.0,2022-11-03,2022-11-03,-2.360648706661839,1.5325210438520795,25.299999237060547
